,0.99,0.97,0.95,0.9,0.8,0.5
701,142.9244847625394,-41.28618160358285,-97.58137877975804,-113.3104392322493,-586.6099769475063,12.99629248667286
702,141.59248341793713,-41.15396036008354,-97.7707966016621,-112.62905886641323,-585.0632205728368,15.59206523534271
703,139.13355334949455,-42.4223977112188,-97.3447383670397,-112.85788942876322,-584.4857247819122,17.24103341132448
704,138.85093804202296,-43.76300868248735,-95.71159844154614,-112.13799222537715,-583.9366221167654,14.981328148203778
705,134.8831467831544,-44.031805742369585,-94.7507070849849,-112.28090746185757,-584.5446480151852,14.99528426093416
706,133.67287091034248,-44.815545490156765,-95.30290826912247,-112.49101962102878,-584.0501604610455,15.382523225218138
707,131.55820506067016,-47.95082475190874,-93.39257455159391,-112.53588844740179,-584.8069841250293,19.898457839607758
708,130.44624614589577,-46.45730977006815,-93.96611326233501,-111.72106872845323,-585.8817427998091,20.163925482796316
709,131.820766917838,-45.163158618500276,-92.94848518480579,-111.61695935806326,-585.3367500424301,16.037131748719514
710,131.33346424295397,-45.7398339958422,-92.74850539998677,-112.34800329780113,-588.5958707669957,12.931441352271552
711,129.87611728260086,-45.4138399590997,-90.95298827630917,-112.03124627777156,-590.2076119862865,10.432813805961464
712,131.35612087131167,-45.8279651052521,-89.53211367196278,-112.05914483419856,-590.8240474877182,14.059833561107487
713,132.84735623650508,-46.40700009157845,-88.97237468646405,-111.64205459749948,-591.8073973904062,13.550978940080444
714,133.93351759076927,-46.19904915921305,-87.67769982392177,-112.01840831273792,-594.780112818316,12.2377563197675
715,133.92129749520154,-46.8833237888854,-88.74589823979093,-112.22780640021728,-594.729201783078,15.049754760708268
716,132.81181449184155,-45.22535255433232,-87.29821823030171,-112.43140492533831,-595.2363402895975,10.386944594686502
717,131.79057496954664,-45.10610814568093,-87.42373933444775,-112.5763248889724,-595.7280119348586,12.516397053143061
718,130.8240102877198,-44.79849973673138,-88.62616654192861,-113.21638476805037,-591.5592579124706,8.348940100161643
719,129.5978091076863,-45.7609734867614,-88.63493344760867,-113.26307346506222,-592.8315668114682,6.044139298565369
720,128.55968147816347,-45.0558973187687,-88.32315735498713,-112.68750768993496,-593.4897933579205,5.809403408573831
721,127.5259592159602,-46.3877665112884,-88.23377203828345,-113.07878582442986,-587.1101624742035,10.044797068367146
722,128.31701225362522,-45.43821000496816,-88.74692402307332,-111.89652241837713,-586.6193287603351,7.565805599381966
723,128.12396769357517,-43.434060226490125,-89.28109087654548,-112.13015538168239,-585.5083011098508,4.653029567601977
724,129.1876705960075,-43.21092032498128,-88.53312719505828,-112.18367420115244,-584.4534972987061,5.905213213254745
725,127.78266742051628,-41.78884183441787,-88.90976523278023,-112.67951953011254,-583.9727170159374,5.985488601839359
726,128.83598931199933,-41.432058308037064,-89.57732121255853,-113.0746270997027,-580.9492516763792,6.853641434885862
727,130.06409715598954,-40.10251204513627,-89.22380054796837,-114.18032091529132,-579.9670030721226,10.84356869110757
728,128.44193686318,-38.40212593361986,-87.79290618060712,-114.30148052846089,-580.591978362599,9.595897594553973
729,126.97107237250333,-37.04177676001236,-86.95072078222438,-115.13787187645916,-581.410972765264,5.4334936374695655
730,124.72835538354514,-36.1703221509309,-86.14550450856176,-115.44491486511201,-582.2232387997817,5.376882114674854
731,123.87155925309092,-35.252243939230524,-86.73517229827777,-115.49947992835497,-581.5771293521257,3.9491541356556454
732,125.34507488541313,-34.68161773194089,-85.20183077927894,-115.90077475234817,-580.6249594972772,5.989609087807656
733,124.30019217242338,-31.917437141041784,-84.71693107894663,-115.43402070432802,-581.8689130110007,7.394775342373773
734,125.20320547045735,-32.11711212276367,-84.28895779935378,-115.9453090179883,-583.3155667622048,8.11523601346127
735,123.49692516632403,-31.970038006938502,-83.79310451912932,-116.63020432872145,-580.6153559668098,8.41073715602236
736,122.72696843943646,-32.06373452965592,-83.07458306054177,-117.05287052352931,-584.473102426998,8.340034670716324
737,122.083289916695,-31.494636636590734,-81.50669450221821,-118.25083159018033,-585.4035700337804,6.680071400087845
738,121.26794912846073,-31.283867093584135,-80.1497837356097,-118.35962937844067,-584.8657018974964,6.843512467779327
739,120.38458913180042,-30.915773378308508,-78.87075315448418,-117.89252178713109,-580.9467710786299,3.769573490794931
740,125.06192536254338,-30.51851728709794,-77.32039054290023,-117.36746327815486,-583.3040984397389,5.456149738434597
741,124.40784198833788,-29.60172678595726,-76.99613851869816,-117.34196015114276,-587.0999950797795,6.789524124430552
742,123.48198389552232,-29.489617907966803,-75.17950334366331,-117.44519552187825,-588.4105608519726,3.848756221576462
743,123.87759527996481,-28.85252417913244,-72.45834028199369,-117.57902522654511,-583.2099275869375,2.2952479620643693
744,125.40024821505511,-29.582452675316325,-70.9536167148307,-118.11688041013068,-584.7533480124084,1.8504432510895368
745,125.60144096499613,-27.23431535462641,-69.7935581831273,-118.31457538854221,-582.7209018403656,0.14848787007171665
746,124.43065534457438,-26.753120921179065,-67.77396031342322,-118.26405968386311,-579.6821410872286,-0.9935778927444225
747,121.97699826406732,-27.84133168858788,-67.24921817384313,-118.44203757768928,-580.9703971097706,-0.017041597931089142
748,120.74836168153459,-28.341301954479242,-66.1972077885217,-118.95331356656585,-578.0227660445835,2.008709254472654
749,119.6000347950533,-28.32908465719559,-67.69885322231356,-118.86492756167792,-577.0299372060367,3.8104176992538976
750,120.38348018652708,-27.58165814895959,-66.7837705652299,-118.89924823834363,-574.8241220218137,0.16989692038688475
751,121.75616161752727,-27.19608821481561,-66.8384021479581,-118.60405614694425,-577.716057024731,-2.496311116930748
752,121.66455404922952,-25.711762439697004,-65.27802625819568,-119.82667681249441,-576.3107462221324,-5.337736640617007
753,121.5445467904609,-25.345374511599722,-64.28658273204626,-119.39528015229749,-577.0822475435594,-7.0502637050616475
754,122.67996193674762,-27.504372639140907,-63.84843236970398,-119.69694344333378,-578.0046980636394,-6.371718910554243
755,121.50477317593665,-28.06648545776334,-62.5124695629595,-121.15674194888236,-584.403641289127,-8.0311055705963
756,120.67610152670933,-29.17888145490792,-62.41320631917685,-121.38016636236613,-586.1481993061949,-5.201180558477523
757,122.13114411024004,-28.32783523004928,-61.55437167164448,-121.71918050658262,-586.9820104480331,-7.284306538700007
758,120.84292180229853,-30.441406659290365,-60.859625718121144,-121.5836514601798,-585.3382546236284,-9.864422130523922
759,120.03634110753252,-32.79083755072561,-61.10246597692649,-122.06797249285651,-581.5969194602766,-6.110831629639997
760,118.29126648690561,-34.54757056904028,-60.68598155014878,-122.15839758363944,-583.5751866849889,-8.485337202573708
761,119.8188606110753,-34.64384987246817,-60.758907467007305,-121.93209522436025,-587.9178583565227,-8.852766784007976
762,121.13360802853288,-35.10972227089318,-62.27658494341432,-123.01620013636555,-590.4596282545762,-10.607738722821999
763,122.13397089157363,-34.20164170370046,-62.005794689218625,-123.89751518962665,-590.1951545554554,-15.02048017736086
764,124.01276116316967,-34.75008049851262,-62.698278694319285,-124.18090673392636,-587.4580455720862,-15.021156447771546
765,125.12677973663716,-35.18582916046788,-61.444838542076816,-124.99556041582454,-585.4364750289279,-12.958464962701003
766,123.94139416446615,-37.1952052344625,-61.131622373233995,-123.70926439265841,-587.1753659069952,-14.180506097052335
767,125.74493691782072,-36.186525003896236,-61.649500787064255,-124.3544750997024,-588.4494612172605,-14.541920518523042
768,123.29871718127043,-38.32798927166395,-61.23351871905613,-123.91711715515756,-588.4813004107552,-13.255620334560533
769,123.11938047011662,-38.608910647090156,-60.81365333905227,-123.62801067933883,-586.4952863691298,-14.945357858595301
770,120.82860527163122,-39.13763670790206,-63.401416848924256,-124.21740920881008,-587.1210399810819,-14.633623624852852
771,122.57255585396548,-40.06664774869549,-63.13438189498784,-124.34093641734523,-584.5849533845137,-12.446212377053616
772,124.6169985024967,-39.56271269005013,-64.23007381409859,-124.60375601984656,-586.6534318390037,-14.30249583106738
773,123.56608200090915,-38.10405872127744,-66.36885998028683,-123.90380546403445,-588.8031048553466,-14.83304858598865
774,122.04766965253087,-38.85720717825259,-64.99449337675368,-124.33690107234344,-588.8966294272691,-19.066766700991483
775,123.34748851104067,-38.381853820660936,-64.46641245677874,-124.65746805284523,-585.9417355118776,-20.49821331494931
776,122.14513747930675,-38.8266266994855,-64.5210181326159,-123.55186800405772,-588.8635790340488,-22.981062193123947
777,120.51615656526239,-39.51651992683707,-64.08097491364961,-124.45590669513359,-596.1550170014505,-20.518486525149296
778,118.84848888267177,-39.05687272769962,-64.52891984338015,-125.18257901387655,-596.5658904763133,-15.974253518236956
779,119.71746112892392,-40.11878850700812,-65.58440671418336,-125.2234695088172,-598.1292989174666,-13.185429266829367
780,120.74534380084523,-41.58600085729439,-65.95400213169393,-124.5403058315936,-603.9623471019761,-18.19724949412041
781,122.19077014182996,-41.925478676723785,-65.49233686634142,-125.47745049187634,-604.8346440005013,-20.89492515760398
782,123.45892525710966,-41.67198460953393,-66.66751865834208,-126.44193101480754,-604.1503280014124,-24.290150965683377
783,121.74838937130042,-42.89912619975784,-64.79112490846103,-127.27333387481069,-604.3440428560959,-24.818210954463193
784,120.9402249962505,-39.843439544051634,-64.938602563058,-126.43540534908901,-602.6847287871706,-26.36757647952098
785,119.86841552795893,-39.05455354331688,-63.50213873739321,-126.7222361476139,-605.4461710102889,-29.99912124080748
786,118.7193287284431,-39.35829322610791,-63.11479878847315,-127.07915928329665,-602.898723461903,-30.845468959187173
787,117.60109298934088,-38.67177057161688,-63.88709898278584,-126.99105792332877,-600.9046315069651,-33.72760308176604
788,117.04357356818588,-37.95490454861159,-63.7411380828679,-127.5606970155475,-598.8730049696617,-29.40196406427481
789,120.75528794704256,-38.47643607476824,-62.27801594287553,-129.3361334385225,-597.788064493623,-33.50411607273404
790,120.72257595391127,-36.637940699516086,-63.3391232151008,-130.5843083546605,-598.6518345333529,-35.71623328826612
791,121.03106887214571,-38.19280479922555,-62.519052233235925,-131.31723138021397,-601.4527458902324,-37.418824293287855
792,121.42767348466539,-37.73529966576849,-62.42153368028181,-131.5963472644505,-602.0885983305794,-38.965876284307384
793,120.87418233807404,-36.80007159394855,-62.39351405764556,-131.33679056974697,-602.5403590242013,-39.14972265910491
794,119.9950427275255,-37.04793708618707,-62.17754333270713,-133.20546481267402,-603.3413337838426,-43.48922798441332
795,124.12758210039024,-37.22575528799303,-61.49927297043039,-133.27141519493946,-607.1207915161376,-43.74023344733277
796,126.23115295113564,-36.91463245641862,-60.815310755599974,-133.46361773960083,-612.3418508359683,-45.085292058039194
797,127.12319801123118,-37.338460366064076,-61.70386911390266,-132.17018795061978,-616.7325449485201,-44.84476585802693
798,126.24942739911228,-36.8557505147808,-61.85801137778835,-132.28991307858232,-615.96447936548,-42.08252906749216
799,128.1815237878519,-35.88772951723362,-62.02919215585451,-132.29944276423134,-616.4634073964178,-41.9027525366058
800,129.27892818998305,-36.213021309566585,-62.26411877635597,-132.72798276517742,-614.0691686729716,-45.010676122379365
801,130.13882484855299,-36.659726272187356,-61.057053929900185,-132.47089861309559,-612.3422833315022,-44.71898017069368
802,131.65765244072347,-36.689682177920226,-60.2016474465427,-133.20460584228468,-613.1399635994352,-47.18434261665142
803,133.86998745143285,-36.74293945394563,-60.05288159178472,-134.4467069718582,-613.5230751270227,-44.95705963884831
804,131.73878992568945,-36.524596126465866,-60.982566106841396,-135.2848040322404,-616.6257365630133,-40.380107962898606
805,135.5639617176066,-35.963253939053416,-60.772214418995624,-136.542743277436,-615.3711708519751,-44.6693259363646
806,137.19782907384507,-34.4558172946573,-59.209306810784554,-136.8887594928916,-612.6158166226718,-47.19369867702746
807,139.28406102823865,-32.18380151517708,-59.64259083174052,-137.0948464732867,-611.792294335903,-51.26391448202533
808,140.45752434447238,-34.725515512368716,-58.36974873290947,-138.06065329884973,-611.5039056484268,-49.133840076434495
809,141.03151907134185,-35.851290245937825,-58.398071900725256,-137.86689952696298,-613.1031687042948,-47.78917067523733
810,141.44869169394477,-35.553028509857086,-57.45168316100081,-137.43015230552695,-613.133746938393,-44.472523867557335
811,142.7693292316468,-36.26174013025031,-58.86031790461075,-137.72423581507812,-614.2346954012481,-42.1866563247709
812,141.64344673576505,-36.596220722201316,-58.90001756539307,-137.39183792357363,-613.956423320317,-44.229917805892086
813,142.3844665491505,-34.996434954221975,-59.71058505744545,-137.7496964252794,-612.5162897807842,-43.884062295582396
814,141.002625252189,-34.07251601815523,-59.396822125720604,-139.15188926404258,-610.6404177404886,-43.92318308326236
815,141.04329947686503,-34.46110607693279,-58.47750738689709,-139.24901867961248,-607.6840193622916,-46.1433539893474
816,141.9291971692548,-34.868162642346824,-58.42060745146975,-138.87593391059238,-610.6134233801077,-42.32561141811377
817,143.06613872830098,-35.23597932228096,-57.39149149444316,-138.652930629702,-609.1388739922975,-46.68985999566474
818,144.36401374800684,-35.858018928030916,-55.94382224390979,-138.0111610280203,-613.2994164348888,-46.187450809448094
819,145.38024125231377,-36.97087114166242,-55.93882386810496,-138.01502196719213,-611.2788965148646,-43.59561906570062
820,146.46296890115693,-38.62343210888152,-57.62498460239894,-138.2261495443543,-611.7972764039254,-43.57438494955411
821,145.11369637491916,-37.94039880449258,-58.621517217699136,-139.13072617154748,-610.5048899646252,-46.33150666706368
822,147.1033197662027,-38.179805733596105,-58.420353973327835,-139.82150468057273,-611.4303025754676,-48.37225201210662
823,149.21182505299373,-41.349143253214635,-57.03547152259458,-139.68027553119722,-612.9689407336899,-49.66807825805704
824,150.46408227751223,-41.76533973403437,-56.69116462961913,-139.78831802759626,-612.9397308951164,-50.84153930856187
825,151.91788576806943,-42.79665042741075,-54.90015199391919,-140.9211209335069,-613.2290285554686,-55.49183394036081
826,150.57858600871265,-42.019554736896964,-54.60909962496632,-140.98113585990998,-614.0087693095691,-56.818945093241666
827,151.36629468610096,-42.16213249500073,-54.64558214837831,-140.26695051003014,-615.7268414889525,-60.413226783668115
828,152.49055404189247,-43.25768387483079,-55.14044528554184,-140.33157795491925,-614.4568678625067,-60.77197361110581
829,150.94721462177492,-43.65516477078856,-53.514525108398004,-141.50292246835414,-613.7884003162701,-59.666478190326735
830,153.8046824418202,-44.60865638380028,-53.08767171080628,-142.31853719637385,-612.601049680835,-59.50655247694898
831,152.19668762150576,-45.524532332379806,-52.68090827408676,-142.31719819611476,-613.8539162152058,-58.05711629411137
832,153.7773627225643,-44.62511959490527,-53.70120180430185,-142.84847321498427,-613.8169859472259,-58.23086167950727
833,154.48198819406917,-46.45301574648903,-54.69757027586912,-142.6809344686416,-616.0526730230292,-55.69179694026808
834,155.72884915846603,-47.89173773281449,-53.62471461135945,-142.07420484591182,-615.9949986153629,-55.39164250537188
835,157.4432217597154,-47.42751681756994,-53.668705097624404,-141.88231820471768,-617.6846726374365,-56.32805406915684
836,157.96012480411352,-48.0114188672209,-56.318132060857266,-141.68705660761026,-615.1134209220971,-51.93295749765749
837,159.29391627342352,-47.545146533583996,-59.60021385151497,-141.64389485927398,-614.6600751194087,-54.52867058576355
838,160.09830107452328,-46.4984492690294,-61.136324044544125,-140.97772244702483,-613.2811243218069,-51.99880299260329
839,161.6349786491777,-46.448283612960324,-62.143096207633924,-141.2770327840495,-615.8747510272367,-51.807349939355746
840,159.34585814856433,-46.96988824867904,-62.561130479346765,-141.3721132885295,-615.6487790856103,-55.258872215192405
841,159.8010136460304,-48.42960670049047,-61.61543367114594,-141.93211229781238,-616.1168474674733,-59.30474499079044
842,157.86717684566548,-48.50871342554781,-62.71049223829129,-141.46518093805082,-613.6788434129271,-58.972621003876384
843,158.1857440320591,-51.08155086527385,-64.23116131961106,-141.48212883509734,-614.0932299957477,-54.61848080658574
844,160.5175712453715,-50.54056493641975,-65.68442112887813,-140.8497115296569,-609.5220246320764,-58.74828579698929
845,156.6865294909476,-51.451799258591016,-66.34971630382839,-140.70822219038655,-610.0760258960767,-55.58341139261724
846,155.51156001129206,-52.28511502191461,-68.04252768803788,-140.7242528789386,-614.0070432955421,-57.12722010068565
847,158.12522254589342,-51.25429233235739,-69.81720237277132,-139.7636108165103,-611.5191864284902,-53.53805729695657
848,159.71687730141227,-50.51813243767002,-68.56331518382719,-138.6980467436136,-614.5852841155252,-56.32981506707315
849,156.05428131299476,-49.18091523589522,-68.02096325733218,-138.7042349831225,-612.7271247752058,-53.34241486515224
850,155.03616836110533,-47.94939320835617,-69.2679716384937,-138.02972393126322,-612.007518591457,-53.589011084921054
851,146.74308580974693,-47.86727057277825,-69.17731664931438,-137.97462731057033,-612.2881691560635,-51.61361205804996
852,140.06025784005212,-46.28210110404414,-68.9355536983027,-137.15934616695355,-611.2883285750868,-49.189122692631166
853,131.0455730407937,-47.28579671711976,-68.90025962564562,-137.1515321751926,-612.8388336191558,-49.02197565933378
854,132.20896986137137,-44.870889522204536,-69.85437720520272,-136.35803634512152,-612.34741207707,-53.57017601498019
855,133.35038741669848,-44.72634239713886,-69.94920846995211,-135.558191012002,-606.2818519744745,-52.08362309700071
856,134.09158636960208,-42.36027244286441,-70.97043559186356,-135.529217132295,-606.1890670128621,-55.2075605200446
857,135.52752599940516,-42.702888447524565,-70.93567057610412,-135.5124510607505,-606.5871058428062,-54.951734625663136
858,136.9519810802263,-44.46728985109669,-70.98247048332874,-135.31940193888343,-608.351043027743,-53.01654907633017
859,137.98078458474828,-43.291341982478464,-70.62114461376873,-135.21142222438073,-608.1742814606276,-52.94540587075205
860,139.13716465934118,-43.30941600693395,-70.15454456043153,-134.3589897040896,-608.3106023455529,-52.95300522036551
861,131.3688728025061,-42.19864183738357,-69.37893037052902,-134.25482039429372,-607.1910649407349,-51.23774798580475
862,130.70362792427957,-43.32140781929597,-67.88372659393218,-132.66241104472874,-606.0261583057182,-46.91920494453825
863,132.244217259134,-41.30356875005659,-68.01857726301368,-132.20397653741207,-605.2312972025373,-45.23977697411066
864,131.79739743665465,-38.6257070027481,-67.25047611054153,-133.17153901415656,-604.5294776032437,-43.0150099377673
865,133.5596330180742,-38.97581363174468,-67.71021456157007,-133.20143896616608,-607.8561883130906,-42.981567787094555
866,134.81003736251608,-39.63365409301251,-69.02197521592406,-133.11185799392956,-605.8628832448934,-42.67834520288186
867,132.36188733172293,-39.188595610341515,-69.10217920589396,-132.39729797742305,-605.3677764755834,-43.94400381425579
868,125.97600551871781,-39.07925046416976,-68.68978775331927,-131.41805497984575,-607.2030078093261,-41.14480004276036
869,118.18748152810198,-37.238980219727694,-68.94540702459766,-130.9901303160777,-607.683387320666,-40.21230942853383
870,113.26972972557567,-37.59646515316349,-67.09163205751705,-130.40634216481774,-607.8426396486338,-44.688722798466095
871,104.31551551526161,-38.12817770844805,-67.62482821248229,-129.36460941032325,-607.6508665430838,-46.96280177756867
872,104.96469606208464,-38.53614011606622,-68.07251270136337,-129.14540948949912,-604.9887111478489,-46.949667744692285
873,99.7294856559483,-38.42060720789502,-65.64606558815694,-128.98810362342374,-601.2506556352763,-45.00724371201757
874,101.30740494552396,-36.07120339594157,-64.92576904464612,-129.18467843621502,-600.9656839887401,-44.72803590727846
875,94.11759566740798,-37.176017670579874,-64.76104331978003,-128.14434865797787,-599.6899904150091,-41.079959188705345
876,95.94747651944395,-36.85505578078086,-64.0340974463262,-128.71591407558836,-596.3594093069879,-43.10760159579725
877,97.50105368420886,-36.73222989549914,-62.865726625561095,-127.60624156060709,-589.1103824048599,-46.74385756338126
878,99.32393081847984,-37.15556625169665,-63.54461953586049,-127.02175415121545,-588.9237025463962,-46.95784660294618
879,97.8441398127784,-36.71785253550908,-63.4800953476023,-126.45482889437154,-587.0891142005632,-49.86970245181147
880,99.50059257917829,-37.20898033524992,-64.2208545097798,-126.18388878995785,-584.5346364461815,-49.29704174152358
881,100.38206496599531,-35.7103959291355,-63.63359612301366,-124.5918462979588,-584.8898247250147,-51.0678541405877
882,100.94635763549077,-33.89769757842122,-63.716409751228774,-124.63660681901177,-583.8354268774002,-49.048411197160284
883,96.31669042243155,-31.259819035913374,-63.90486253429704,-124.18987612595325,-583.6569016018793,-44.20545232654656
884,96.94610706499924,-29.097029909741146,-62.16251086654607,-123.97837213735842,-583.0290859731563,-42.83135684621888
885,97.42558287784607,-29.113976711071437,-62.13412795199799,-122.96126696461248,-582.1940192664606,-38.10552706824481
886,95.82727107197893,-27.14083550482168,-62.095488719026555,-122.23529254726944,-590.8889117941281,-35.85114100302387
887,96.86550846021802,-28.063427035390564,-62.44712772089865,-121.59950240163174,-591.995835393845,-33.08358906558807
888,97.24501190210714,-26.33489198472294,-62.56687960814036,-121.52758772549693,-593.5697546950971,-33.88838639198641
889,97.30344216469564,-26.584909325604652,-63.06280808362433,-119.90345830021765,-596.895728506859,-31.473359749368896
890,97.0645852852914,-24.812325086742984,-62.72263540490566,-118.58420157700948,-596.8257473622477,-29.435349905262992
891,94.07736110782389,-23.577687381871392,-63.22312443167552,-117.25519658071127,-592.1266317923161,-26.948348694492587
892,93.8145713689673,-22.184254010153083,-63.093831722698795,-117.09611661251196,-590.1515794809326,-24.630104761473326
893,90.07261662888942,-20.453982618572123,-64.50128459015534,-116.06865229323883,-591.292377855725,-22.959280290784896
894,90.74004627154625,-20.64470763676007,-64.46136424652026,-114.29507306381169,-593.652072212631,-21.02590926988139
895,91.33342779915652,-21.68773898016847,-66.02024006700884,-114.94837199912503,-589.7710963951646,-18.352516813503684
896,88.3683287787489,-19.21835480822059,-66.39040142576215,-114.59267073078178,-584.0913894576737,-16.343682328511044
897,85.0412071838456,-19.237682927215097,-67.96191726244577,-115.39785937417608,-583.764613610755,-12.534845061478036
898,87.89299746466408,-20.059872320499444,-69.14532793301699,-115.27945983488308,-585.0730202805146,-12.827335626421497
899,87.56620757867606,-20.92527652813842,-70.21683980819515,-115.77535760829812,-587.2257348569093,-8.502168775318449
900,86.10924843243286,-18.213603411396566,-71.25793317834594,-115.50421621060929,-588.3965199681189,-7.911854272716692
901,86.43743194088533,-17.61601680677487,-72.16552892462013,-115.5317853253959,-588.6406617261359,-12.653466718769218
902,86.03051545201775,-17.501147799897367,-72.28594199520504,-114.52121320698832,-587.307821785631,-12.170934805824045
903,85.62051919446122,-17.717641836023144,-73.33460422901331,-112.46131855214779,-582.8520937861789,-11.868812000682201
904,88.08702520208598,-17.59485403423821,-73.28586269240402,-112.29359926665406,-583.4822576525277,-11.225077681812863
905,85.93744021101435,-18.94083573280154,-73.99450959313751,-110.20965634374369,-584.5829017717368,-9.718814287070577
906,86.39579435544681,-19.728124792358898,-75.75777754182008,-109.6137687195701,-584.1761736554789,-8.191233466047624
907,86.78282602584372,-19.88879239818924,-76.0256796643784,-109.30287847096275,-587.0985242709995,-8.503789121574705
908,86.66875842859301,-18.29732298972408,-76.98964346500468,-108.84837454786731,-586.2481232134074,-12.49926167764378
909,86.78871062869376,-17.163786686634953,-77.90711768524456,-108.89047866817627,-582.9570863670159,-12.08999753483801
910,86.58297288919897,-17.039064966398023,-78.68428747541265,-108.85911169934903,-579.7987981626633,-16.492137610695
911,86.52985511015795,-14.68501323297812,-79.17459448626202,-108.63369173209283,-581.3475958436554,-20.780741695548326
912,87.15736399427904,-14.037431464034627,-79.61675088376477,-108.3370716028414,-582.0500177204165,-22.360788564287308
913,86.77781565459793,-14.385404417388633,-79.66804179969047,-107.73898331906977,-580.6760155126929,-18.885427592604714
914,89.7233377369347,-14.176729312010966,-79.90782470770259,-106.01804888633859,-580.7958887415601,-18.66294339323486
915,87.24453836155517,-13.734107046886153,-80.76904145424027,-105.87920487223606,-579.7944158965071,-20.666738450554707
916,88.04575523519645,-13.946405611821715,-80.97058116648624,-105.60660606674641,-576.572980626028,-24.049509380151026
917,88.35371542202165,-13.939822309401505,-80.9772107967602,-104.91640363433383,-580.6616201422861,-19.423471086818555
918,85.67965846820964,-11.293578571157267,-81.81454789936274,-105.08688293058752,-577.1471195663161,-20.000361149127794
919,85.97120447402922,-9.699100087003979,-81.64209252811986,-105.05764530922873,-579.6569839721383,-20.329710086859333
920,86.28748223971058,-8.634409461304568,-80.47547740596778,-104.80681094683568,-580.8881486942868,-19.95711016668146
921,88.36825439478653,-8.339670026865281,-79.98769935018491,-103.6072388227686,-583.3102618607014,-19.205510039711704
922,88.2219890044996,-7.676216542845549,-79.42041356174997,-102.16698670856842,-585.8116470191849,-16.903754776506457
923,88.57159904080925,-5.459150080168728,-77.78691044436736,-103.06845807537697,-584.0920954512991,-15.054532818764393
924,88.68863421592958,-4.982728076518427,-78.80880382976936,-102.50922869962298,-583.8559921662012,-15.361453375470237
925,88.68797668960183,-4.957237132720074,-79.09308975831917,-101.17728959854705,-583.2612075045461,-13.16363448914908
926,88.6570596883916,-3.838438716309747,-78.70636551539077,-100.63977823191412,-582.0228601025806,-11.958816700663677
927,89.77045893896172,-2.426984516359707,-78.46082681962838,-101.01975654703853,-578.7175812907701,-10.746880902758743
928,90.18606112669644,-0.16032619737890258,-77.73847319214038,-101.06304868308818,-582.4907620195469,-6.4047086675425655
929,89.04293463693968,0.7333744655789773,-78.49712187287105,-100.21543036366884,-578.4981054233905,-7.6846253885367695
930,89.34741085155329,1.2840503665903216,-79.36296107278808,-99.98769018437352,-578.7522160590659,-6.331092949995662
931,91.77896827580004,4.270284220572162,-79.8361417528936,-99.25968471839401,-575.5407399639515,-7.90520317905936
932,89.0448094841532,1.5382534123957219,-78.1092412425676,-98.24160303554538,-577.2970188046401,-9.268963188504658
933,86.78346950249652,3.688689382302505,-78.40951651495135,-98.10862110803951,-577.934907781519,-12.58375960865398
934,83.333566113863,6.53120384185232,-79.22942309420417,-98.5171897259035,-579.1484965677993,-13.155518781208048
935,77.20612001537434,8.521697809431705,-80.79449494139749,-97.79625708572758,-577.8563465288614,-10.739461578518195
936,77.27751052082685,9.644644529245845,-78.78518259537405,-97.70339578507252,-575.3321657197847,-10.579309146174758
937,77.17629328446817,10.73473152453856,-78.01633455603474,-96.15174965635595,-574.598464452075,-8.708051091493143
938,76.84813901859462,9.934394371598929,-78.61450385611666,-96.413876164739,-573.9836985347484,-13.51669531189518
939,76.88133803284707,9.898379851395042,-78.5778211061648,-96.08551777409983,-571.8399347665354,-14.099443007164888
940,77.29865073724436,9.983557273207744,-79.58597364647376,-95.77266468857486,-568.8385238173983,-13.606740083300942
941,77.36050914840625,12.505537872145805,-80.86912880738367,-95.19544557289437,-568.133860139791,-12.368165955991588
942,80.1488961636405,14.404144047483474,-80.59478716857933,-94.72254517521118,-571.613343827954,-9.92327766218058
943,79.77640518853025,17.706079567791317,-80.29122565471276,-93.93018048071673,-574.4524782638575,-12.465808946096258
944,80.3520722449227,19.784450528710508,-80.081110367038,-93.19405631845828,-578.6027944423312,-12.46383962658109
945,85.5082601442258,21.607495827188703,-80.79104839559214,-93.04715465184489,-575.6509728768647,-16.449284975877177
946,88.30866181541495,23.663321660907073,-80.45860700301705,-92.64475177825123,-572.7243462844555,-16.53571502293348
947,85.34489846423763,22.32820013579976,-79.43017026385087,-93.23319826843344,-573.5108133295337,-19.490789168886934
948,85.31339389248879,23.531438831495187,-81.50327286644894,-93.53217395070637,-572.92193932079,-20.507179881572213
949,87.43105179076007,23.080142916855202,-82.82283658294608,-93.60003796204222,-578.5420574062258,-24.171049851840543
950,86.86455835853927,22.528203278470883,-84.05529472806002,-93.94824371832712,-580.9117696115436,-22.628877072363736
951,93.5819457470888,22.402713133375528,-84.59193052945164,-94.37908231272793,-578.7357579592536,-26.397848748362446
952,101.25410019644555,20.61947907545336,-86.3302053317633,-93.90202644718018,-579.0185319273138,-26.061776688215367
953,108.28537167494845,22.120783277197578,-86.93990184152844,-94.27028881690447,-575.1968488602889,-23.78628495023538
954,108.12278223742649,22.082239946265926,-87.00321640541056,-95.94106555318223,-577.3473896443762,-21.22328568613028
955,108.32404782188897,23.534666005484446,-87.8723045133138,-95.49361931289864,-579.1864478984044,-23.025545536357473
